resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran
,,,,,,,stim2/pa+40.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.73421,,,,,,,,0,10,10,7,1
,,,,,,,stim2/pa-35.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.458335,,,,,,,,0,11,11,16,1
,,,,,,,stim2/pa+35.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.5528,,,,,,,,0,12,12,6,1
,,,,,,,stim2/pa-30.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.95292,,,,,,,,0,13,13,15,1
,,,,,,,stim2/pa+45.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.971005,,,,,,,,0,14,14,8,1
,,,,,,,stim2/pa+25.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.955905,,,,,,,,0,15,15,4,1
,,,,,,,stim2/pa-05.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,3.222755,,,,,,,,0,16,16,10,1
,,,,,,,stim2/pa+25.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.8588,,,,,,,,1,0,17,4,1
,,,,,,,stim2/pa-10.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.003835,,,,,,,,1,1,18,11,1
,,,,,,,stim2/pa+40.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,6.37739,,,,,,,,1,2,19,7,1
,,,,,,,stim2/pa+10.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.848455,,,,,,,,1,3,20,1,1
,,,,,,,stim2/pa+50.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,1.24068,,,,,,,,1,4,21,9,1
,,,,,,,stim2/pa-20.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.25555,,,,,,,,1,5,22,13,1
,,,,,,,stim2/pa+35.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,1.92024,,,,,,,,1,6,23,6,1
,,,,,,,stim2/pa-15.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.05166,,,,,,,,1,7,24,12,1
,,,,,,,stim2/pa+45.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.77333,,,,,,,,1,8,25,8,1
,,,,,,,stim2/pa+20.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.937175,,,,,,,,1,9,26,3,1
,,,,,,,stim2/pa-05.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.95575,,,,,,,,1,10,27,10,1
,,,,,,,stim2/pa-35.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.86891,,,,,,,,1,11,28,16,1
,,,,,,,stim2/pa+15.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.802855,,,,,,,,1,12,29,2,1
,,,,,,,stim2/pa+30.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.884255,,,,,,,,1,13,30,5,1
,,,,,,,stim2/pa-25.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.8055,,,,,,,,1,14,31,14,1
,,,,,,,stim2/pa-30.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.73772,,,,,,,,1,15,32,15,1
,,,,,,,stim2/pa+05.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.72282,,,,,,,,1,16,33,0,1
