resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran
,,,,,,,stim2/pa-25.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.635,,,,,,,,0,12,12,14,1
,,,,,,,stim2/pa-10.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.494,,,,,,,,0,13,13,11,1
,,,,,,,stim2/pa+20.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.928,,,,,,,,0,14,14,3,1
,,,,,,,stim2/pa-35.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.814,,,,,,,,0,15,15,16,1
,,,,,,,stim2/pa+30.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.711,,,,,,,,0,16,16,5,1
,,,,,,,stim2/pa+50.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.623,,,,,,,,1,0,17,9,1
,,,,,,,stim2/pa+40.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.877,,,,,,,,1,1,18,7,1
,,,,,,,stim2/pa-10.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.785,,,,,,,,1,2,19,11,1
,,,,,,,stim2/pa-25.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.748,,,,,,,,1,3,20,14,1
,,,,,,,stim2/pa-20.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.627,,,,,,,,1,4,21,13,1
,,,,,,,stim2/pa+20.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.55,,,,,,,,1,5,22,3,1
,,,,,,,stim2/pa+25.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.642,,,,,,,,1,6,23,4,1
,,,,,,,stim2/pa+15.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.401,,,,,,,,1,7,24,2,1
,,,,,,,stim2/pa-15.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.801,,,,,,,,1,8,25,12,1
,,,,,,,stim2/pa+45.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.59,,,,,,,,1,9,26,8,1
,,,,,,,stim2/pa+30.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.609,,,,,,,,1,10,27,5,1
,,,,,,,stim2/pa-30.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.883,,,,,,,,1,11,28,15,1
,,,,,,,stim2/pa+10.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.448,,,,,,,,1,12,29,1,1
,,,,,,,stim2/pa-05.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.629,,,,,,,,1,13,30,10,1
,,,,,,,stim2/pa-35.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.626,,,,,,,,1,14,31,16,1
,,,,,,,stim2/pa+35.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.634,,,,,,,,1,15,32,6,1
,,,,,,,stim2/pa+05.wav,5ec5a561c1172f5f55cfb425,2021-01-19_22h17.18.073,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.522,,,,,,,,1,16,33,0,1
