stimuli,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,instrText.started,instrText.stopped,cross_tr.started,cross_tr.stopped,sound_1.started,sound_1.stopped,resp.keys,resp.rt,resp.started,resp.stopped,ifri_p.started,ifri_p.stopped,ufri_practice.started,ufri_practice.stopped,gotIT.started,gotIT.stopped,gotResponse.keys,gotResponse.rt,gotResponse.started,gotResponse.stopped,cross_tr_2.started,cross_tr_2.stopped,sound_2.started,sound_2.stopped,resp_2.keys,resp_2.rt,resp_2.started,resp_2.stopped,ifri_p_2.started,ifri_p_2.stopped,ufri_practice_2.started,ufri_practice_2.stopped,instrText_2.started,instrText_2.stopped,cross_tr_3.started,cross_tr_3.stopped,sound_3.started,sound_3.stopped,resp_3.keys,resp_3.rt,resp_3.started,resp_3.stopped,pafri.started,pafri.stopped,bafri.started,bafri.stopped,thanksText.started,thanksText.stopped,session,participant,date,expName,psychopyVersion,frameRate,
stim/VC_10.wav,,,,,2,9,31,9,,,,,,,,,,,,,,,,,,,,,,,,,91.59283429989591,92.00414379988797,92.08764381995425,None,right,0.9214842999354005,92.08783759991638,None,92.08783759991638,None,92.08783759991638,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_09.wav,,,,,2,10,32,8,,,,,,,,,,,,,,,,,,,,,,,,,93.04124959977344,93.45437469985336,93.53793111988344,None,right,0.8974176999181509,93.53742339997552,None,93.53742339997552,None,93.53742339997552,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_05.wav,,,,,3,0,33,4,,,,,,,,,,,,,,,,,,,,,,,,,94.45771209988743,94.87069369992241,94.95448311986402,None,left,1.1842004999052733,94.95429229992442,None,94.95429229992442,None,94.95429229992442,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_03.wav,,,,,3,1,34,2,,,,,,,,,,,,,,,,,,,,,,,,,96.15670749987476,96.5710257999599,96.65409121997655,None,right,0.9150082999840379,96.65422909986228,None,96.65422909986228,None,96.65422909986228,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_04.wav,,,,,3,2,35,3,,,,,,,,,,,,,,,,,,,,,,,,,97.59151089983061,98.00381809985265,98.08737581977621,None,left,0.8692858000285923,98.08757349988446,None,98.08757349988446,None,98.08757349988446,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_10.wav,,,,,3,3,36,9,,,,,,,,,,,,,,,,,,,,,,,,,98.98985529993661,99.40373489982449,99.48746801991948,None,left,1.957640599925071,99.48730109981261,None,99.48730109981261,None,99.48730109981261,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_09.wav,,,,,3,4,37,8,,,,,,,,,,,,,,,,,,,,,,,,,101.47359299985692,101.88712789979763,101.97047061994672,None,right,0.7092569000087678,101.97094519995153,None,101.97094519995153,None,101.97094519995153,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_08.wav,,,,,3,5,38,7,,,,,,,,,,,,,,,,,,,,,,,,,102.70788019988686,103.12046769983135,103.20386031977833,None,right,0.8774107999633998,103.20357129978947,None,103.20357129978947,None,103.20357129978947,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_07.wav,,,,,3,6,39,6,,,,,,,,,,,,,,,,,,,,,,,,,104.10776729998179,104.5203546998091,104.60387971983292,None,right,0.7326417998410761,104.60421519982629,None,104.60421519982629,None,104.60421519982629,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_11.wav,,,,,3,7,40,10,,,,,,,,,,,,,,,,,,,,,,,,,105.3585208998993,105.77051359997131,105.8538068198599,None,right,0.8073062999173999,105.85395799996331,None,105.85395799996331,None,105.85395799996331,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_02.wav,,,,,3,8,41,1,,,,,,,,,,,,,,,,,,,,,,,,,106.69149839994498,107.1039822997991,107.18668651985936,None,left,0.5158448000438511,107.18694769986905,None,107.18694769986905,None,107.18694769986905,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_01.wav,,,,,3,9,42,0,,,,,,,,,,,,,,,,,,,,,,,,,107.72449129982851,108.13642090000212,108.22035671989434,None,left,0.7572949000168592,108.22017219988629,None,108.22017219988629,None,108.22017219988629,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_06.wav,,,,,3,10,43,5,,,,,,,,,,,,,,,,,,,,,,,,,109.0076861998532,109.42023839987814,109.50312281991356,None,left,0.9934888000134379,109.50316439988092,None,109.50316439988092,None,109.50316439988092,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_09.wav,,,,,4,0,44,8,,,,,,,,,,,,,,,,,,,,,,,,,110.52393189980648,110.93663239991292,111.01988151981496,None,right,0.6604490999598056,111.02019459987059,None,111.02019459987059,None,111.02019459987059,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_03.wav,,,,,4,1,45,2,,,,,,,,,,,,,,,,,,,,,,,,,111.70680829999037,112.11987329996191,112.20362271983177,None,left,0.7361608999781311,112.20349979982711,None,112.20349979982711,None,112.20349979982711,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_08.wav,,,,,4,2,46,7,,,,,,,,,,,,,,,,,,,,,,,,,112.97383929998614,113.3863988998346,113.47004641997628,None,right,0.6240042999852449,113.46952179982327,None,113.46952179982327,None,113.46952179982327,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_10.wav,,,,,4,3,47,9,,,,,,,,,,,,,,,,,,,,,,,,,114.12367169978097,114.53602999984287,114.61963881980628,None,right,0.7743096000049263,114.61984339985065,None,114.61984339985065,None,114.61984339985065,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_02.wav,,,,,4,4,48,1,,,,,,,,,,,,,,,,,,,,,,,,,115.42291609989479,115.83626029989682,115.9200265198946,None,left,0.6919945999979973,115.91964549990371,None,115.91964549990371,None,115.91964549990371,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_07.wav,,,,,4,5,49,6,,,,,,,,,,,,,,,,,,,,,,,,,116.6409519999288,117.05317509989254,117.13638671985828,None,right,0.9862045000772923,117.13583199982531,None,117.13583199982531,None,117.13583199982531,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_01.wav,,,,,4,6,50,0,,,,,,,,,,,,,,,,,,,,,,,,,118.15546409995295,118.56975439982489,118.6528163199313,None,left,0.7293618000112474,118.6536194998771,None,118.6536194998771,None,118.6536194998771,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_06.wav,,,,,4,7,51,5,,,,,,,,,,,,,,,,,,,,,,,,,119.40623769978993,119.8195784999989,119.90272091990337,None,left,0.7583720001857728,119.90301479981281,None,119.90301479981281,None,119.90301479981281,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_04.wav,,,,,4,8,52,3,,,,,,,,,,,,,,,,,,,,,,,,,120.68937539984472,121.10299259983003,121.18607691987418,None,left,0.6303462998475879,121.18599179992452,None,121.18599179992452,None,121.18599179992452,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_11.wav,,,,,4,9,53,10,,,,,,,,,,,,,,,,,,,,,,,,,121.83911999990232,122.25272039999254,122.33573711998761,None,right,0.6507333000190556,122.33605369995348,None,122.33605369995348,None,122.33605369995348,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim/VC_05.wav,,,,,4,10,54,4,,,,,,,,,,,,,,,,,,,,,,,,,123.00686309998855,123.41912799980491,123.50252571990714,None,left,1.389582899864763,123.50280039990321,None,123.50280039990321,None,123.50280039990321,None,,,,,,,,,,,,,,,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+35.wav,,,,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.12684509996325,None,127.7196293999441,128.1188846998848,128.20211101984606,None,left,2.038100300123915,128.20191089995205,None,128.20191089995205,None,128.20191089995205,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-20.wav,,,,,,,,,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.27871849993244,130.6852908998262,130.7686933198478,None,right,0.4979783999733627,130.76874509989284,None,130.76874509989284,None,130.76874509989284,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+05.wav,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.28958829981275,131.702355499845,131.78536441978068,None,left,0.7807658999226987,131.78536949981935,None,131.78536949981935,None,131.78536949981935,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-35.wav,,,,,,,,,0,3,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.58996129990555,133.00267579988576,133.08561181984842,None,right,0.5115205999463797,133.0853451997973,None,133.0853451997973,None,133.0853451997973,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-10.wav,,,,,,,,,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.62431210000068,134.03468909999356,134.11800531982445,None,right,0.9244983000680804,134.11806959984824,None,134.11806959984824,None,134.11806959984824,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-05.wav,,,,,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.07538419985212,135.48511519981548,135.56866701981053,None,right,0.9297005999833345,135.56874489993788,None,135.56874489993788,None,135.56874489993788,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+10.wav,,,,,,,,,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.52460069977678,136.93621079996228,137.01878611985595,None,right,1.0367649998515844,137.01866169995628,None,137.01866169995628,None,137.01866169995628,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-25.wav,,,,,,,,,0,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.08951839990914,138.50184709997848,138.58499241978862,None,right,0.9075201000086963,138.58495789999142,None,138.58495789999142,None,138.58495789999142,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+20.wav,,,,,,,,,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5247434999328,139.9354686997831,140.01911031999626,None,left,0.5308854000177234,140.01822479977272,None,140.01822479977272,None,140.01822479977272,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+30.wav,,,,,,,,,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.57394479983486,140.98474109987728,141.06829241998494,None,left,0.5754180001094937,141.06954989978112,None,141.06954989978112,None,141.06954989978112,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+15.wav,,,,,,,,,0,10,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.67293879995123,142.08472319995053,142.16822641980835,None,left,0.5631858000997454,142.16830199980177,None,142.16830199980177,None,142.16830199980177,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-15.wav,,,,,,,,,0,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.75838129990734,143.16815069993027,143.25136191989296,None,right,0.7324914000928402,143.25166629999876,None,143.25166629999876,None,143.25166629999876,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+25.wav,,,,,,,,,0,12,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.00756169995293,144.4182113998104,144.50123051982374,None,left,0.5306769998278469,144.50157349999063,None,144.50157349999063,None,144.50157349999063,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-30.wav,,,,,,,,,0,13,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.05592609988526,145.46780039998703,145.55124131995254,None,right,0.6244338001124561,145.55134059977718,None,145.55134059977718,None,145.55134059977718,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+15.wav,,,,,,,,,1,0,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.20352349989116,146.617802699795,146.70120231979527,None,left,0.6621241001412272,146.70113079994917,None,146.70113079994917,None,146.70113079994917,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-20.wav,,,,,,,,,1,1,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.388416999951,147.80107939988375,147.8844211197924,None,right,0.5735206000972539,147.88441499997862,None,147.88441499997862,None,147.88441499997862,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-15.wav,,,,,,,,,1,2,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.48818919993937,148.90088639990427,148.98450011978858,None,right,0.6838696000631899,148.9843547998462,None,148.9843547998462,None,148.9843547998462,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-05.wav,,,,,,,,,1,3,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.68930459977128,150.10089689982124,150.18447211999447,None,right,0.6639560000039637,150.1843248999212,None,150.1843248999212,None,150.1843248999212,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+05.wav,,,,,,,,,1,4,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.87206609989516,151.28419569996186,151.36771001978778,None,right,0.6440727999433875,151.36755219986662,None,151.36755219986662,None,151.36755219986662,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-25.wav,,,,,,,,,1,5,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0371046999935,152.45102699985728,152.53410821999424,None,right,0.687869899906218,152.53520759986714,None,152.53520759986714,None,152.53520759986714,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+25.wav,,,,,,,,,1,6,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.25295659992844,153.66725169983692,153.75071221995168,None,left,0.7261761999689043,153.75077969999984,None,153.75077969999984,None,153.75077969999984,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+35.wav,,,,,,,,,1,7,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.5036453998182,154.91723089991137,155.00060401982628,None,right,0.5716230000834912,155.0006413999945,None,155.0006413999945,None,155.0006413999945,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-10.wav,,,,,,,,,1,8,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.60270589985885,156.01724719977938,156.1006260198541,None,right,0.6365577999968082,156.10086369980127,None,156.10086369980127,None,156.10086369980127,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-35.wav,,,,,,,,,1,9,23,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.77004849980585,157.18383679981343,157.26756501998753,None,right,0.6409620000049472,157.26714529981837,None,157.26714529981837,None,157.26714529981837,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+20.wav,,,,,,,,,1,10,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.9363503998611,158.35071239992976,158.43403481980786,None,right,0.6530037999618798,158.43372939992696,None,158.43372939992696,None,158.43372939992696,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+10.wav,,,,,,,,,1,11,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.11672419984825,159.51698719989508,159.60051931985655,None,right,0.8633699999190867,159.60035359999165,None,159.60035359999165,None,159.60035359999165,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-30.wav,,,,,,,,,1,12,26,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.48706229985692,160.9002725998871,160.9838378199842,None,right,1.1887101999018341,160.98452999978326,None,160.98452999978326,None,160.98452999978326,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+30.wav,,,,,,,,,1,13,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.20204519992694,162.61683219997212,162.7004106199369,None,right,1.2422193000093102,162.70008709980175,None,162.70008709980175,None,162.70008709980175,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+15.wav,,,,,,,,,2,0,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.97337679984048,164.38351319986396,164.4667721198406,None,left,0.5315521999727935,164.46668079984374,None,164.46668079984374,None,164.46668079984374,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-15.wav,,,,,,,,,2,1,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0224770999048,165.4334477998782,165.5167066199705,None,right,0.9017600999213755,165.51664449996315,None,165.51664449996315,None,165.51664449996315,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-35.wav,,,,,,,,,2,2,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.4493899999652,166.8533805999905,166.93268151986413,None,right,0.7608320999424905,166.93372939992696,None,166.93372939992696,None,166.93372939992696,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-05.wav,,,,,,,,,2,3,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.71607479988597,168.11661399994045,168.20014461977408,None,right,0.944370600162074,168.19987129978836,None,168.19987129978836,None,168.19987129978836,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-20.wav,,,,,,,,,2,4,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.17148339981213,169.5829861999955,169.66637521991507,None,right,0.835424599936232,169.6663684998639,None,169.6663684998639,None,169.6663684998639,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+35.wav,,,,,,,,,2,5,33,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.53586599999107,170.95000640000217,171.03297131983564,None,left,0.5352668000850827,171.03293109987862,None,171.03293109987862,None,171.03293109987862,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+20.wav,,,,,,,,,2,6,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.6019859998487,172.01610429980792,172.09958271994256,None,right,0.6824034000746906,172.09960999991745,None,172.09960999991745,None,172.09960999991745,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-10.wav,,,,,,,,,2,7,35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.80127860000357,173.21606369991787,173.29985761977733,None,right,0.849063300061971,173.29951779986732,None,173.29951779986732,None,173.29951779986732,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+25.wav,,,,,,,,,2,8,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.169659699779,174.58291849982925,174.6662356197834,None,left,0.5346202000509948,174.66607749997638,None,174.66607749997638,None,174.66607749997638,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+30.wav,,,,,,,,,2,9,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.21563169988804,175.6160045999568,175.6996046198532,None,left,0.7424854999408126,175.6993821999058,None,175.6993821999058,None,175.6993821999058,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa+05.wav,,,,,,,,,2,10,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.47054259991273,176.88243080000393,176.96589151988738,None,right,0.8199455998837948,176.96589059988037,None,176.96589059988037,None,176.96589059988037,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
stim2/pa-30.wav,,,,,,,,,2,11,39,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.81926769996062,178.232287599938,178.3159476198256,None,right,0.9673062001820654,178.31577249988914,None,178.31577249988914,None,178.31577249988914,None,,,02,em01p,2020_Oct_09_1451,2_afc_span,2020.2.3,59.938455172172986,
