stimuli,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,instrText.started,instrText.stopped,cross_tr.started,cross_tr.stopped,sound_1.started,sound_1.stopped,resp.keys,resp.rt,resp.started,resp.stopped,eefree_p.started,eefree_p.stopped,offree_practice.started,offree_practice.stopped,gotIT.started,gotIT.stopped,gotResponse.keys,gotResponse.rt,gotResponse.started,gotResponse.stopped,cross_tr_2.started,cross_tr_2.stopped,sound_2.started,sound_2.stopped,resp_2.keys,resp_2.rt,resp_2.started,resp_2.stopped,eefree_p_2.started,eefree_p_2.stopped,offree_practice_2.started,offree_practice_2.stopped,instrText_2.started,instrText_2.stopped,cross_tr_3.started,cross_tr_3.stopped,sound_3.started,sound_3.stopped,resp_3.keys,resp_3.rt,resp_3.started,resp_3.stopped,pafri.started,pafri.stopped,bafri.started,bafri.stopped,thanksText.started,thanksText.stopped,session,participant,date,expName,psychopyVersion,frameRate,
stim2/pa+35.wav,,,,,,,,,1,2,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.36001130007207,162.77262030006386,162.8558539798716,None,right,0.5717818001285195,162.85623760009184,None,162.85623760009184,None,162.85623760009184,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-20.wav,,,,,,,,,1,3,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.4588977000676,163.87265989999287,163.95586527993436,None,right,0.8315210998989642,163.9565856999252,None,163.9565856999252,None,163.9565856999252,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-35.wav,,,,,,,,,1,4,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.8098649000749,165.22280919994228,165.305663180002,None,right,0.8479772000573575,165.3066370000597,None,165.3066370000597,None,165.3066370000597,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+20.wav,,,,,,,,,1,5,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.17678089998662,166.58894679998048,166.67255308006423,None,left,0.6673419000580907,166.67236309987493,None,166.67236309987493,None,166.67236309987493,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-15.wav,,,,,,,,,1,6,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.35921959998086,167.77229560003616,167.8559644798981,None,right,0.6302551000844687,167.85658810008317,None,167.85658810008317,None,167.85658810008317,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-05.wav,,,,,,,,,1,7,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.5096523000393,168.9224068999756,169.0055222799303,None,right,0.7995927999727428,169.00552790006623,None,169.00552790006623,None,169.00552790006623,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+15.wav,,,,,,,,,1,8,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.82518010004424,170.2388001999352,170.32228548002894,None,right,1.0843849999364465,170.32218999997713,None,170.32218999997713,None,170.32218999997713,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+10.wav,,,,,,,,,1,9,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.42554569989443,171.83918199990876,171.92218928008805,None,left,0.8072024001739919,171.92229679995216,None,171.92229679995216,None,171.92229679995216,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-30.wav,,,,,,,,,1,10,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.75734480004758,173.17229010001756,173.25519568000453,None,right,1.2899624998681247,173.25526980008,None,173.25526980008,None,173.25526980008,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-10.wav,,,,,,,,,1,11,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.57807749998756,174.9885171998758,175.07199347990098,None,right,0.7176775999832898,175.07183440006338,None,175.07183440006338,None,175.07183440006338,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-25.wav,,,,,,,,,1,12,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.81003389996476,176.22173850005493,176.30504748008678,None,right,0.818641799967736,176.30508990003727,None,176.30508990003727,None,176.30508990003727,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+25.wav,,,,,,,,,1,13,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.14439389994368,177.55501160002314,177.63856907996814,None,right,0.8592827999964356,177.6382746999152,None,177.6382746999152,None,177.6382746999152,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-30.wav,,,,,,,,,2,0,28,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.52510880003683,178.9382680999115,179.02161548000294,None,right,0.8288354999385774,179.0219326999504,None,179.0219326999504,None,179.0219326999504,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-15.wav,,,,,,,,,2,1,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.87568879988976,180.28814260009676,180.37174258001613,None,right,0.9446556000038981,180.371551200049,None,180.371551200049,None,180.371551200049,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+10.wav,,,,,,,,,2,2,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.34180659987032,181.75497899996117,181.83805587997193,None,left,0.6869964001234621,181.83809649990872,None,181.83809649990872,None,181.83809649990872,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-20.wav,,,,,,,,,2,3,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.5585789999459,182.9713798998855,183.0546214798698,None,right,0.7128190000075847,183.05490210000426,None,183.05490210000426,None,183.05490210000426,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+20.wav,,,,,,,,,2,4,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.79144619987346,184.2045012000017,184.2878739800537,None,left,0.5358603000640869,184.28793950006366,None,184.28793950006366,None,184.28793950006366,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+25.wav,,,,,,,,,2,5,33,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.8573960000649,185.2711898998823,185.35444817987735,None,left,0.5507465999107808,185.3546487998683,None,185.3546487998683,None,185.3546487998683,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+35.wav,,,,,,,,,2,6,34,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.92450540000573,186.33777039987035,186.4210726799676,None,left,0.5932214998174459,186.4210594999604,None,186.4210594999604,None,186.4210594999604,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+30.wav,,,,,,,,,2,7,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.04400920006447,187.4543669000268,187.53771567989605,None,left,0.7092960998415947,187.53776219999418,None,187.53776219999418,None,187.53776219999418,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-05.wav,,,,,,,,,2,8,36,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.27412019995973,188.68761610006914,188.7711917799199,None,right,0.9531493000686169,188.77099219989032,None,188.77099219989032,None,188.77099219989032,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-10.wav,,,,,,,,,2,9,37,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.75678259995766,190.17116379993968,190.25424118007066,None,left,0.8608695999719203,190.254528200021,None,190.254528200021,None,190.254528200021,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-35.wav,,,,,,,,,2,10,38,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.1406360999681,191.55429659993388,191.63748397997114,None,right,0.7272326000966132,191.63751929998398,None,191.63751929998398,None,191.63751929998398,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-25.wav,,,,,,,,,2,11,39,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.3903699000366,192.80405430006795,192.88759497988502,None,right,0.6211618999950588,192.88743339991197,None,192.88743339991197,None,192.88743339991197,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+15.wav,,,,,,,,,2,12,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.54018909996375,193.95414300006814,194.03747698005753,None,left,0.8609774000942707,194.03733689989895,None,194.03733689989895,None,194.03733689989895,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+05.wav,,,,,,,,,2,13,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.92355170007795,195.33722339989617,195.42062137990723,None,right,0.6222918999847025,195.42085139988922,None,195.42085139988922,None,195.42085139988922,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-05.wav,,,,,,,,,3,0,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.07294570002705,196.4871435998939,196.57083347991573,None,right,0.7276854000519961,196.57082769996487,None,196.57082769996487,None,196.57082769996487,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-35.wav,,,,,,,,,3,1,43,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.3246494999621,197.73700809990987,197.82066148000303,None,right,0.7284182000439614,197.8206632998772,None,197.8206632998772,None,197.8206632998772,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-20.wav,,,,,,,,,3,2,44,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.574715499999,198.987036800012,199.07055017997044,None,right,2.40490709990263,199.0703143000137,None,199.0703143000137,None,199.0703143000137,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-25.wav,,,,,,,,,3,3,45,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.51160319987684,201.9201092000585,202.00351257987785,None,right,0.9036282000597566,202.00364740006626,None,202.00364740006626,None,202.00364740006626,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-10.wav,,,,,,,,,3,4,46,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.93962939991616,203.35356259997934,203.4369602798717,None,right,0.7478251000866294,203.43671349994838,None,203.43671349994838,None,203.43671349994838,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+35.wav,,,,,,,,,3,5,47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.20736650004983,204.62020260002464,204.70322508008684,None,right,0.8002681999932975,204.70338000007905,None,204.70338000007905,None,204.70338000007905,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+30.wav,,,,,,,,,3,6,48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.52621029992588,205.93656890001148,206.0202155799372,None,left,2.0243485998362303,206.0199078998994,None,206.0199078998994,None,206.0199078998994,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+10.wav,,,,,,,,,3,7,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.07199659990147,208.48675370006822,208.56998278007376,None,left,0.8146806000731885,208.56975949998014,None,208.56975949998014,None,208.56975949998014,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+05.wav,,,,,,,,,3,8,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.40622709994204,209.81969209993258,209.90338248007464,None,left,0.7039167999755591,209.90306599996984,None,209.90306599996984,None,209.90306599996984,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+15.wav,,,,,,,,,3,9,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.64039839990437,211.05284880008548,211.1364985799184,None,left,0.7348641001153737,211.13721069996245,None,211.13721069996245,None,211.13721069996245,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-30.wav,,,,,,,,,3,10,52,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.90705549996346,212.31967659993097,212.4029059800552,None,right,0.7003061999566853,212.40316289989278,None,212.40316289989278,None,212.40316289989278,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+25.wav,,,,,,,,,3,11,53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.13958319998346,213.5531152000185,213.63610397994051,None,left,0.6460252001415938,213.6362932000775,None,213.6362932000775,None,213.6362932000775,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+20.wav,,,,,,,,,3,12,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.306052000029,214.71921820007265,214.80304478008765,None,right,0.517182300100103,214.80296549992636,None,214.80296549992636,None,214.80296549992636,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-15.wav,,,,,,,,,3,13,55,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.34123859996907,215.75256659998558,215.83598177989478,None,right,0.8272474000696093,215.83624419989064,None,215.83624419989064,None,215.83624419989064,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+15.wav,,,,,,,,,4,0,56,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.6889551000204,217.10255449987017,217.18582257993984,None,left,0.49652939988300204,217.18639330007136,None,217.18639330007136,None,217.18639330007136,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-10.wav,,,,,,,,,4,1,57,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.70643189991824,218.1190220999997,218.20262907997238,None,right,0.5753030001651496,218.20283009996638,None,218.20283009996638,None,218.20283009996638,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+10.wav,,,,,,,,,4,2,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.80605729995295,219.21910099987872,219.30281397996004,None,left,0.5055750000756234,219.30248899990693,None,219.30248899990693,None,219.30248899990693,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-15.wav,,,,,,,,,4,3,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.83824809989892,220.25228930008598,220.335598279885,None,right,0.6288667998742312,220.33640690008178,None,220.33640690008178,None,220.33640690008178,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+35.wav,,,,,,,,,4,4,60,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.99004069995135,221.40265349997208,221.48562968003097,None,left,0.478843400022015,221.4858438000083,None,221.4858438000083,None,221.4858438000083,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+05.wav,,,,,,,,,4,5,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.99093539989553,222.40250679990277,222.4854419798823,None,right,0.3858396001160145,222.48666689987294,None,222.48666689987294,None,222.48666689987294,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-35.wav,,,,,,,,,4,6,62,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.9048947999254,223.31865140004084,223.40244067988823,None,right,0.7641531999688596,223.4025012999773,None,223.4025012999773,None,223.4025012999773,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-25.wav,,,,,,,,,4,7,63,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.18929450004362,224.60228409990668,224.68572147998492,None,right,0.7148605000693351,224.68545909994282,None,224.68545909994282,None,224.68545909994282,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-30.wav,,,,,,,,,4,8,64,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.4220700999722,225.83532619988546,225.91870758000294,None,right,0.5992196002043784,225.91850859997794,None,225.91850859997794,None,225.91850859997794,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-05.wav,,,,,,,,,4,9,65,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.53956469986588,226.95195519994013,227.03531257987487,None,right,0.8156266999430954,227.03626780002378,None,227.03626780002378,None,227.03626780002378,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+25.wav,,,,,,,,,4,10,66,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.87179480004124,228.2852052000817,228.36856127989012,None,right,1.0990542999934405,228.36862129997462,None,228.36862129997462,None,228.36862129997462,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+30.wav,,,,,,,,,4,11,67,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.48484580009244,229.88543900009245,229.9686056800885,None,right,0.9983139999676496,229.96845929999836,None,229.96845929999836,None,229.96845929999836,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa-20.wav,,,,,,,,,4,12,68,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.98797639994882,231.40170560008846,231.48499237995128,None,right,0.8052388001233339,231.48525850009173,None,231.48525850009173,None,231.48525850009173,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
stim2/pa+20.wav,,,,,,,,,4,13,69,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.3218391998671,232.73526460002176,232.818463379913,None,left,0.6322353999130428,232.81821199995466,None,232.81821199995466,None,232.81821199995466,None,,,01,eme01p,2020_Oct_09_1333,2_afc_eng,2020.2.3,59.933713338575394,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.7890558000654,None,,,,,,,
